Company Name,Date,Close,Volume
Grasim,28-03-2024,2288.50,680193
Grasim,27-03-2024,2206.05,25078
Grasim,26-03-2024,2239.70,6437
Grasim,22-03-2024,2224.60,7335
Grasim,21-03-2024,2207.40,5885
Grasim,20-03-2024,2174.30,39748
Grasim,19-03-2024,2176.10,14047
Grasim,18-03-2024,2203.10,13878
Grasim,15-03-2024,2198.25,170959
Grasim,14-03-2024,2196.95,112433
Grasim,13-03-2024,2149.40,21419
Grasim,12-03-2024,2184.20,13492
Grasim,11-03-2024,2237.50,8912
Grasim,07-03-2024,2227.75,8190
Grasim,06-03-2024,2236.40,13767
Grasim,05-03-2024,2231.40,9706
Grasim,04-03-2024,2233.70,13847
Grasim,02-03-2024,2245.90,2518
Grasim,01-03-2024,2254.85,22382
Grasim,29-02-2024,2191.10,14365
Grasim,28-02-2024,2182.85,12775
Grasim,27-02-2024,2203.95,24947
Grasim,26-02-2024,2187.45,15880
Grasim,23-02-2024,2194.30,32232
Grasim,22-02-2024,2201.10,79404
Grasim,21-02-2024,2192.40,26737
Grasim,20-02-2024,2192.50,47254
Grasim,19-02-2024,2169.10,29997
Grasim,16-02-2024,2104.40,31378
Grasim,15-02-2024,2082.85,24193
Grasim,14-02-2024,2078.30,10474
Grasim,13-02-2024,2066.05,25973
Grasim,12-02-2024,2144.35,65653
Grasim,09-02-2024,2168.95,129638
Grasim,08-02-2024,2058.65,22128
Grasim,07-02-2024,2107.85,89167
Grasim,06-02-2024,2065.95,85590
Grasim,05-02-2024,2087.80,5607
Grasim,02-02-2024,2139.00,5646
Grasim,01-02-2024,2124.15,8534
Grasim,31-01-2024,2174.90,25270
Grasim,30-01-2024,2127.70,199895
Grasim,29-01-2024,2103.05,32593
Grasim,25-01-2024,2074.55,342470
Grasim,24-01-2024,2073.05,11793
Grasim,23-01-2024,2048.15,16824
Grasim,20-01-2024,2082.00,1713
Grasim,19-01-2024,2080.70,59889
Grasim,18-01-2024,2055.55,11282
Grasim,17-01-2024,2068.50,9765
Grasim,16-01-2024,2113.85,6870
Grasim,15-01-2024,2099.55,10650
Grasim,12-01-2024,2111.70,7856
Grasim,11-01-2024,2082.85,12170
Grasim,10-01-2024,2067.55,10349
Grasim,09-01-2024,2065.50,14556
Grasim,08-01-2024,2067.80,11395
Grasim,05-01-2024,2079.10,25474
Grasim,04-01-2024,2068.60,8023
Grasim,03-01-2024,2070.70,36064
Grasim,02-01-2024,2100.90,24818
Grasim,01-01-2024,2126.30,36610
