Company Name,Date,Close,Volume
Redtape,28-03-2024,657.40,16998
Redtape,27-03-2024,660.10,7875
Redtape,26-03-2024,631.80,7332
Redtape,22-03-2024,625.35,10732
Redtape,21-03-2024,614.90,4550
Redtape,20-03-2024,597.55,10235
Redtape,19-03-2024,585.95,3592
Redtape,18-03-2024,594.65,3248
Redtape,15-03-2024,588.90,5110
Redtape,14-03-2024,584.40,46042
Redtape,13-03-2024,548.85,65934
Redtape,12-03-2024,580.75,12056
Redtape,11-03-2024,594.30,6850
Redtape,07-03-2024,596.30,2854
Redtape,06-03-2024,594.65,4636
Redtape,05-03-2024,599.60,6772
Redtape,04-03-2024,608.90,10148
Redtape,02-03-2024,603.05,234
Redtape,01-03-2024,607.45,6166
Redtape,29-02-2024,603.35,5699
Redtape,28-02-2024,609.20,19634
Redtape,27-02-2024,631.40,14309
Redtape,26-02-2024,612.80,11738
Redtape,23-02-2024,619.70,4146
Redtape,22-02-2024,608.05,10363
Redtape,21-02-2024,611.75,12215
Redtape,20-02-2024,607.35,15326
Redtape,19-02-2024,610.85,21034
Redtape,16-02-2024,629.70,13763
Redtape,15-02-2024,648.00,3788
Redtape,14-02-2024,627.65,8651
Redtape,13-02-2024,630.15,8808
Redtape,12-02-2024,619.45,8162
Redtape,09-02-2024,647.05,11246
Redtape,08-02-2024,651.40,6233
Redtape,07-02-2024,653.45,8661
Redtape,06-02-2024,638.70,9440
Redtape,05-02-2024,630.35,18347
Redtape,02-02-2024,649.75,25804
Redtape,01-02-2024,652.95,18944
Redtape,31-01-2024,660.65,64562
Redtape,30-01-2024,615.40,26978
Redtape,29-01-2024,599.75,26894
Redtape,25-01-2024,610.85,41948
Redtape,24-01-2024,602.20,50201
Redtape,23-01-2024,588.05,31777
Redtape,20-01-2024,564.15,7395
Redtape,19-01-2024,547.00,9118
Redtape,18-01-2024,533.90,8511
Redtape,17-01-2024,536.90,11600
Redtape,16-01-2024,529.10,8531
Redtape,15-01-2024,539.95,19249
Redtape,12-01-2024,551.45,20053
Redtape,11-01-2024,532.85,19444
Redtape,10-01-2024,542.15,18384
Redtape,09-01-2024,528.60,25786
Redtape,08-01-2024,533.80,15171
Redtape,05-01-2024,525.50,25153
Redtape,04-01-2024,519.20,25280
Redtape,03-01-2024,509.30,25275
Redtape,02-01-2024,493.25,18483
Redtape,01-01-2024,481.55,17761
