Company Name,Date,Close,Volume
Century,28-03-2024,401.30,2404
Century,27-03-2024,400.80,1687
Century,26-03-2024,401.30,3512
Century,22-03-2024,409.80,1346
Century,21-03-2024,406.50,747
Century,20-03-2024,404.75,2009
Century,19-03-2024,406.85,520
Century,18-03-2024,405.70,4566
Century,15-03-2024,398.55,586
Century,14-03-2024,398.05,5352
Century,13-03-2024,381.95,9548
Century,12-03-2024,417.60,934
Century,11-03-2024,424.00,6247
Century,07-03-2024,432.90,2327
Century,06-03-2024,434.20,4501
Century,05-03-2024,445.65,5869
Century,04-03-2024,447.20,2131
Century,02-03-2024,451.30,553
Century,01-03-2024,446.40,2275
Century,29-02-2024,445.85,2998
Century,28-02-2024,450.20,2442
Century,27-02-2024,459.80,2449
Century,26-02-2024,456.90,10272
Century,23-02-2024,450.75,5681
Century,22-02-2024,444.60,2222
Century,21-02-2024,448.50,4774
Century,20-02-2024,447.95,1683
Century,19-02-2024,450.05,1389
Century,16-02-2024,449.75,4230
Century,15-02-2024,430.50,5122
Century,14-02-2024,422.75,2094
Century,13-02-2024,423.40,1731
Century,12-02-2024,423.00,4005
Century,09-02-2024,426.20,8431
Century,08-02-2024,432.15,2953
Century,07-02-2024,435.15,3358
Century,06-02-2024,438.60,2796
Century,05-02-2024,439.25,1213
Century,02-02-2024,441.50,929
Century,01-02-2024,440.80,3336
Century,31-01-2024,446.35,3446
Century,30-01-2024,438.50,4999
Century,29-01-2024,434.55,3735
Century,25-01-2024,436.40,5657
Century,24-01-2024,435.25,3860
Century,23-01-2024,438.35,7592
Century,20-01-2024,472.35,336
Century,19-01-2024,469.35,3303
Century,18-01-2024,467.05,4220
Century,17-01-2024,460.40,2127
Century,16-01-2024,470.25,10236
Century,15-01-2024,479.95,9015
Century,12-01-2024,477.55,6701
Century,11-01-2024,483.20,8948
Century,10-01-2024,491.05,54699
Century,09-01-2024,458.85,7625
Century,08-01-2024,458.35,2473
Century,05-01-2024,459.20,3914
Century,04-01-2024,454.35,8688
Century,03-01-2024,456.95,5078
Century,02-01-2024,446.45,5587
Century,01-01-2024,439.80,1494
