Company Name,Date,Close,Volume
Ahluwalia,07-12-2023,814.20,12377
Ahluwalia,06-12-2023,852.20,8091
Ahluwalia,05-12-2023,857.95,6390
Ahluwalia,04-12-2023,826.60,8516
Ahluwalia,01-12-2023,800.30,11194
Ahluwalia,30-11-2023,828.15,8913
Ahluwalia,29-11-2023,821.35,7234
Ahluwalia,28-11-2023,838.45,9522
Ahluwalia,24-11-2023,810.95,7074
Ahluwalia,23-11-2023,819.50,9627
Ahluwalia,22-11-2023,807.90,8420
Ahluwalia,21-11-2023,804.35,15991
Ahluwalia,20-11-2023,804.55,14685
Ahluwalia,17-11-2023,767.05,5374
Ahluwalia,16-11-2023,783.90,25655
Ahluwalia,15-11-2023,787.95,46232
Ahluwalia,13-11-2023,675.95,6240
Ahluwalia,12-11-2023,688.25,2507
Ahluwalia,10-11-2023,681.55,6910
Ahluwalia,09-11-2023,681.60,2289
Ahluwalia,08-11-2023,684.05,1370
Ahluwalia,07-11-2023,676.50,1859
Ahluwalia,06-11-2023,687.05,1273
Ahluwalia,03-11-2023,677.55,1201
Ahluwalia,02-11-2023,665.35,3842
Ahluwalia,01-11-2023,677.95,819
Ahluwalia,31-10-2023,681.20,2426
Ahluwalia,30-10-2023,678.40,2452
Ahluwalia,27-10-2023,692.45,4454
Ahluwalia,26-10-2023,658.15,2138
Ahluwalia,25-10-2023,671.85,3525
Ahluwalia,23-10-2023,692.80,8031
Ahluwalia,20-10-2023,726.45,5651
Ahluwalia,19-10-2023,722.80,3284
Ahluwalia,18-10-2023,724.30,6048
Ahluwalia,17-10-2023,744.20,8611
Ahluwalia,16-10-2023,713.70,12350
Ahluwalia,13-10-2023,695.80,1337
Ahluwalia,12-10-2023,697.25,5220
Ahluwalia,11-10-2023,694.20,8015
Ahluwalia,10-10-2023,702.45,21467
Ahluwalia,09-10-2023,699.15,5788
Ahluwalia,06-10-2023,730.30,12574
Ahluwalia,05-10-2023,710.20,4587
Ahluwalia,04-10-2023,694.05,4879
Ahluwalia,03-10-2023,691.75,5416
Ahluwalia,29-09-2023,703.55,4825
Ahluwalia,28-09-2023,713.90,5957
Ahluwalia,27-09-2023,728.50,5638
Ahluwalia,26-09-2023,721.30,5942
Ahluwalia,25-09-2023,700.35,3640
Ahluwalia,22-09-2023,702.90,4780
Ahluwalia,21-09-2023,697.60,5175
Ahluwalia,20-09-2023,713.95,2524
Ahluwalia,18-09-2023,709.05,1028
Ahluwalia,15-09-2023,721.10,3453
Ahluwalia,14-09-2023,718.90,1451
Ahluwalia,13-09-2023,712.00,3600
Ahluwalia,12-09-2023,708.95,9157
Ahluwalia,11-09-2023,719.75,10074
Ahluwalia,08-09-2023,718.10,4698
